0 0 0 -1  鬼0 无将 胡了
0 2 0 1111  鬼2 无将 胡东胡南胡西胡北
0 2 1 -1  鬼2 有将 胡了
0 4 1 1111  鬼4 有将 胡东胡南胡西胡北
0 1 1 1111  鬼1 有将 胡东胡南胡西胡北
0 3 0 -1  鬼3 无将 胡了
3120 1 1 1111 东东东南西西 鬼1 有将 胡东胡南胡西胡北
3120 3 0 -1 东东东南西西 鬼3 无将 胡了
2100 2 0 1111 东东南 鬼2 无将 胡东胡南胡西胡北
4142 0 0 101 东东东东南西西西西北北 鬼0 无将 胡南胡北
4141 0 1 101 东东东东南西西西西北 鬼0 有将 胡南胡北
2100 2 1 -1 东东南 鬼2 有将 胡了
4141 2 0 -1 东东东东南西西西西北 鬼2 无将 胡了
2100 4 1 1111 东东南 鬼4 有将 胡东胡南胡西胡北
4141 4 0 101 东东东东南西西西西北 鬼4 无将 胡南胡北
2100 1 1 1111 东东南 鬼1 有将 胡东胡南胡西胡北
4141 4 1 -1 东东东东南西西西西北 鬼4 有将 胡了
2100 3 0 -1 东东南 鬼3 无将 胡了
4141 1 0 101 东东东东南西西西西北 鬼1 无将 胡南胡北
4142 0 1 -1 东东东东南西西西西北北 鬼0 有将 胡了
4141 1 1 -1 东东东东南西西西西北 鬼1 有将 胡了
4141 3 1 101 东东东东南西西西西北 鬼3 有将 胡南胡北
4142 2 1 101 东东东东南西西西西北北 鬼2 有将 胡南胡北
4143 0 0 -1 东东东东南西西西西北北北 鬼0 无将 胡了
4142 1 0 -1 东东东东南西西西西北北 鬼1 无将 胡了
4142 3 0 101 东东东东南西西西西北北 鬼3 无将 胡南胡北
4143 2 0 101 东东东东南西西西西北北北 鬼2 无将 胡南胡北
4143 2 1 -1 东东东东南西西西西北北北 鬼2 有将 胡了
4142 3 1 -1 东东东东南西西西西北北 鬼3 有将 胡了
4143 1 1 101 东东东东南西西西西北北北 鬼1 有将 胡南胡北
2101 0 1 1010 东东南北 鬼0 有将 胡东胡西
2101 2 0 -1 东东南北 鬼2 无将 胡了
2101 4 0 1111 东东南北 鬼4 无将 胡东胡南胡西胡北
2101 4 1 -1 东东南北 鬼4 有将 胡了
2101 1 0 1111 东东南北 鬼1 无将 胡东胡南胡西胡北
2101 1 1 -1 东东南北 鬼1 有将 胡了
2101 3 1 1111 东东南北 鬼3 有将 胡东胡南胡西胡北
2102 0 0 110 东东南北北 鬼0 无将 胡南胡西
2102 2 1 1111 东东南北北 鬼2 有将 胡东胡南胡西胡北
2102 4 0 -1 东东南北北 鬼4 无将 胡了
2102 1 0 -1 东东南北北 鬼1 无将 胡了
2102 3 0 1111 东东南北北 鬼3 无将 胡东胡南胡西胡北
2102 3 1 -1 东东南北北 鬼3 有将 胡了
2103 2 0 1111 东东南北北北 鬼2 无将 胡东胡南胡西胡北
2103 2 1 -1 东东南北北北 鬼2 有将 胡了
2103 4 1 1111 东东南北北北 鬼4 有将 胡东胡南胡西胡北
2103 1 1 1111 东东南北北北 鬼1 有将 胡东胡南胡西胡北
2103 3 0 -1 东东南北北北 鬼3 无将 胡了
3130 0 1 1111 东东东南西西西 鬼0 有将 胡东胡南胡西胡北
3130 2 0 -1 东东东南西西西 鬼2 无将 胡了
3130 4 0 1111 东东东南西西西 鬼4 无将 胡东胡南胡西胡北
3130 4 1 -1 东东东南西西西 鬼4 有将 胡了
3130 1 0 1111 东东东南西西西 鬼1 无将 胡东胡南胡西胡北
3130 1 1 -1 东东东南西西西 鬼1 有将 胡了
3130 3 1 1111 东东东南西西西 鬼3 有将 胡东胡南胡西胡北
2104 0 1 1110 东东南北北北北 鬼0 有将 胡东胡南胡西
2104 2 0 -1 东东南北北北北 鬼2 无将 胡了
2104 4 0 1110 东东南北北北北 鬼4 无将 胡东胡南胡西
2104 4 1 -1 东东南北北北北 鬼4 有将 胡了
2104 1 0 1110 东东南北北北北 鬼1 无将 胡东胡南胡西
2104 1 1 -1 东东南北北北北 鬼1 有将 胡了
2104 3 1 1110 东东南北北北北 鬼3 有将 胡东胡南胡西
3121 0 1 1111 东东东南西西北 鬼0 有将 胡东胡南胡西胡北
3121 2 0 -1 东东东南西西北 鬼2 无将 胡了
3121 4 0 1111 东东东南西西北 鬼4 无将 胡东胡南胡西胡北
3121 4 1 -1 东东东南西西北 鬼4 有将 胡了
3121 1 0 1111 东东东南西西北 鬼1 无将 胡东胡南胡西胡北
3121 1 1 -1 东东东南西西北 鬼1 有将 胡了
3121 3 1 1111 东东东南西西北 鬼3 有将 胡东胡南胡西胡北
3122 0 0 1111 东东东南西西北北 鬼0 无将 胡东胡南胡西胡北
3122 0 1 -1 东东东南西西北北 鬼0 有将 胡了
3122 2 1 1111 东东东南西西北北 鬼2 有将 胡东胡南胡西胡北
3122 4 0 -1 东东东南西西北北 鬼4 无将 胡了
3122 1 0 -1 东东东南西西北北 鬼1 无将 胡了
3122 3 0 1111 东东东南西西北北 鬼3 无将 胡东胡南胡西胡北
3122 3 1 -1 东东东南西西北北 鬼3 有将 胡了
2110 0 1 1001 东东南西 鬼0 有将 胡东胡北
2110 2 0 -1 东东南西 鬼2 无将 胡了
2110 4 0 1111 东东南西 鬼4 无将 胡东胡南胡西胡北
2110 4 1 -1 东东南西 鬼4 有将 胡了
2110 1 0 1111 东东南西 鬼1 无将 胡东胡南胡西胡北
2110 1 1 -1 东东南西 鬼1 有将 胡了
2110 3 1 1111 东东南西 鬼3 有将 胡东胡南胡西胡北
3131 0 0 1111 东东东南西西西北 鬼0 无将 胡东胡南胡西胡北
3131 0 1 -1 东东东南西西西北 鬼0 有将 胡了
3131 2 1 1111 东东东南西西西北 鬼2 有将 胡东胡南胡西胡北
2111 0 0 1111 东东南西北 鬼0 无将 胡东胡南胡西胡北
2111 0 1 -1 东东南西北 鬼0 有将 胡了
3124 0 1 1110 东东东南西西北北北北 鬼0 有将 胡东胡南胡西
2111 2 1 1111 东东南西北 鬼2 有将 胡东胡南胡西胡北
3131 4 0 -1 东东东南西西西北 鬼4 无将 胡了
2111 4 0 -1 东东南西北 鬼4 无将 胡了
3124 2 0 -1 东东东南西西北北北北 鬼2 无将 胡了
2111 1 0 -1 东东南西北 鬼1 无将 胡了
3131 1 0 -1 东东东南西西西北 鬼1 无将 胡了
2111 3 0 1111 东东南西北 鬼3 无将 胡东胡南胡西胡北
3124 4 0 1110 东东东南西西北北北北 鬼4 无将 胡东胡南胡西
2111 3 1 -1 东东南西北 鬼3 有将 胡了
3131 3 0 1111 东东东南西西西北 鬼3 无将 胡东胡南胡西胡北
3124 4 1 -1 东东东南西西北北北北 鬼4 有将 胡了
3131 3 1 -1 东东东南西西西北 鬼3 有将 胡了
3124 1 0 1110 东东东南西西北北北北 鬼1 无将 胡东胡南胡西
3123 0 0 -1 东东东南西西北北北 鬼0 无将 胡了
3124 1 1 -1 东东东南西西北北北北 鬼1 有将 胡了
3123 2 0 1111 东东东南西西北北北 鬼2 无将 胡东胡南胡西胡北
3124 3 1 1110 东东东南西西北北北北 鬼3 有将 胡东胡南胡西
3123 2 1 -1 东东东南西西北北北 鬼2 有将 胡了
3123 4 1 1111 东东东南西西北北北 鬼4 有将 胡东胡南胡西胡北
3123 1 1 1111 东东东南西西北北北 鬼1 有将 胡东胡南胡西胡北
3123 3 0 -1 东东东南西西北北北 鬼3 无将 胡了
2112 0 0 -1 东东南西北北 鬼0 无将 胡了
2112 2 0 1111 东东南西北北 鬼2 无将 胡东胡南胡西胡北
2112 2 1 -1 东东南西北北 鬼2 有将 胡了
2112 4 1 1111 东东南西北北 鬼4 有将 胡东胡南胡西胡北
2112 1 1 1111 东东南西北北 鬼1 有将 胡东胡南胡西胡北
2112 3 0 -1 东东南西北北 鬼3 无将 胡了
3140 0 0 1001 东东东南西西西西 鬼0 无将 胡东胡北
3140 0 1 -1 东东东南西西西西 鬼0 有将 胡了
3140 2 1 1101 东东东南西西西西 鬼2 有将 胡东胡南胡北
3140 4 0 -1 东东东南西西西西 鬼4 无将 胡了
3140 1 0 -1 东东东南西西西西 鬼1 无将 胡了
3140 3 0 1101 东东东南西西西西 鬼3 无将 胡东胡南胡北
3140 3 1 -1 东东东南西西西西 鬼3 有将 胡了
2114 0 0 1110 东东南西北北北北 鬼0 无将 胡东胡南胡西
2114 0 1 -1 东东南西北北北北 鬼0 有将 胡了
2114 2 1 1110 东东南西北北北北 鬼2 有将 胡东胡南胡西
2114 4 0 -1 东东南西北北北北 鬼4 无将 胡了
2114 1 0 -1 东东南西北北北北 鬼1 无将 胡了
2114 3 0 1110 东东南西北北北北 鬼3 无将 胡东胡南胡西
2114 3 1 -1 东东南西北北北北 鬼3 有将 胡了
3132 0 0 -1 东东东南西西西北北 鬼0 无将 胡了
3132 2 0 1111 东东东南西西西北北 鬼2 无将 胡东胡南胡西胡北
3132 2 1 -1 东东东南西西西北北 鬼2 有将 胡了
3132 4 1 1111 东东东南西西西北北 鬼4 有将 胡东胡南胡西胡北
3132 1 1 1111 东东东南西西西北北 鬼1 有将 胡东胡南胡西胡北
3132 3 0 -1 东东东南西西西北北 鬼3 无将 胡了
2113 0 1 1111 东东南西北北北 鬼0 有将 胡东胡南胡西胡北
2113 2 0 -1 东东南西北北北 鬼2 无将 胡了
2113 4 0 1111 东东南西北北北 鬼4 无将 胡东胡南胡西胡北
2113 4 1 -1 东东南西北北北 鬼4 有将 胡了
2113 1 0 1111 东东南西北北北 鬼1 无将 胡东胡南胡西胡北
2113 1 1 -1 东东南西北北北 鬼1 有将 胡了
2113 3 1 1111 东东南西北北北 鬼3 有将 胡东胡南胡西胡北
2120 0 0 101 东东南西西 鬼0 无将 胡南胡北
2120 2 1 1111 东东南西西 鬼2 有将 胡东胡南胡西胡北
2120 4 0 -1 东东南西西 鬼4 无将 胡了
2120 1 0 -1 东东南西西 鬼1 无将 胡了
2120 3 0 1111 东东南西西 鬼3 无将 胡东胡南胡西胡北
2120 3 1 -1 东东南西西 鬼3 有将 胡了
3144 0 0 -1 东东东南西西西西北北北北 鬼0 无将 胡了
3144 2 0 1100 东东东南西西西西北北北北 鬼2 无将 胡东胡南
3144 2 1 -1 东东东南西西西西北北北北 鬼2 有将 胡了
3144 1 1 1100 东东东南西西西西北北北北 鬼1 有将 胡东胡南
2121 0 0 -1 东东南西西北 鬼0 无将 胡了
2121 2 0 1111 东东南西西北 鬼2 无将 胡东胡南胡西胡北
2121 2 1 -1 东东南西西北 鬼2 有将 胡了
2121 4 1 1111 东东南西西北 鬼4 有将 胡东胡南胡西胡北
2121 1 1 1111 东东南西西北 鬼1 有将 胡东胡南胡西胡北
2121 3 0 -1 东东南西西北 鬼3 无将 胡了
3134 0 0 1110 东东东南西西西北北北北 鬼0 无将 胡东胡南胡西
3134 0 1 -1 东东东南西西西北北北北 鬼0 有将 胡了
3134 2 1 1110 东东东南西西西北北北北 鬼2 有将 胡东胡南胡西
3134 1 0 -1 东东东南西西西北北北北 鬼1 无将 胡了
3134 3 0 1110 东东东南西西西北北北北 鬼3 无将 胡东胡南胡西
3134 3 1 -1 东东东南西西西北北北北 鬼3 有将 胡了
3133 0 1 1111 东东东南西西西北北北 鬼0 有将 胡东胡南胡西胡北
3133 2 0 -1 东东东南西西西北北北 鬼2 无将 胡了
3133 4 0 1111 东东东南西西西北北北 鬼4 无将 胡东胡南胡西胡北
3143 0 0 1101 东东东南西西西西北北北 鬼0 无将 胡东胡南胡北
1100 0 0 11 东南 鬼0 无将 胡西胡北
3133 4 1 -1 东东东南西西西北北北 鬼4 有将 胡了
3143 0 1 -1 东东东南西西西西北北北 鬼0 有将 胡了
3133 1 0 1111 东东东南西西西北北北 鬼1 无将 胡东胡南胡西胡北
1100 2 1 1111 东南 鬼2 有将 胡东胡南胡西胡北
3133 1 1 -1 东东东南西西西北北北 鬼1 有将 胡了
3143 2 1 1101 东东东南西西西西北北北 鬼2 有将 胡东胡南胡北
3133 3 1 1111 东东东南西西西北北北 鬼3 有将 胡东胡南胡西胡北
1100 4 0 -1 东南 鬼4 无将 胡了
3143 1 0 -1 东东东南西西西西北北北 鬼1 无将 胡了
1100 1 0 -1 东南 鬼1 无将 胡了
3143 3 0 1101 东东东南西西西西北北北 鬼3 无将 胡东胡南胡北
1100 3 0 1111 东南 鬼3 无将 胡东胡南胡西胡北
3143 3 1 -1 东东东南西西西西北北北 鬼3 有将 胡了
1100 3 1 -1 东南 鬼3 有将 胡了
3141 0 0 -1 东东东南西西西西北 鬼0 无将 胡了
3141 2 0 1101 东东东南西西西西北 鬼2 无将 胡东胡南胡北
3141 2 1 -1 东东东南西西西西北 鬼2 有将 胡了
3141 4 1 1101 东东东南西西西西北 鬼4 有将 胡东胡南胡北
3141 1 1 1101 东东东南西西西西北 鬼1 有将 胡东胡南胡北
3141 3 0 -1 东东东南西西西西北 鬼3 无将 胡了
3142 0 1 1101 东东东南西西西西北北 鬼0 有将 胡东胡南胡北
3142 2 0 -1 东东东南西西西西北北 鬼2 无将 胡了
3142 4 0 1101 东东东南西西西西北北 鬼4 无将 胡东胡南胡北
3142 4 1 -1 东东东南西西西西北北 鬼4 有将 胡了
3142 1 0 1101 东东东南西西西西北北 鬼1 无将 胡东胡南胡北
3142 1 1 -1 东东东南西西西西北北 鬼1 有将 胡了
1101 0 0 -1 东南北 鬼0 无将 胡了
3142 3 1 1101 东东东南西西西西北北 鬼3 有将 胡东胡南胡北
1101 2 0 1111 东南北 鬼2 无将 胡东胡南胡西胡北
1102 0 1 11 东南北北 鬼0 有将 胡西胡北
2122 0 1 1111 东东南西西北北 鬼0 有将 胡东胡南胡西胡北
1102 2 0 -1 东南北北 鬼2 无将 胡了
1101 2 1 -1 东南北 鬼2 有将 胡了
1102 4 0 1111 东南北北 鬼4 无将 胡东胡南胡西胡北
1101 4 1 1111 东南北 鬼4 有将 胡东胡南胡西胡北
2122 2 0 -1 东东南西西北北 鬼2 无将 胡了
1101 1 1 1111 东南北 鬼1 有将 胡东胡南胡西胡北
1102 4 1 -1 东南北北 鬼4 有将 胡了
1101 3 0 -1 东南北 鬼3 无将 胡了
2122 4 0 1111 东东南西西北北 鬼4 无将 胡东胡南胡西胡北
1102 1 0 1111 东南北北 鬼1 无将 胡东胡南胡西胡北
2122 4 1 -1 东东南西西北北 鬼4 有将 胡了
1102 1 1 -1 东南北北 鬼1 有将 胡了
2122 1 0 1111 东东南西西北北 鬼1 无将 胡东胡南胡西胡北
1102 3 1 1111 东南北北 鬼3 有将 胡东胡南胡西胡北
2122 1 1 -1 东东南西西北北 鬼1 有将 胡了
2122 3 1 1111 东东南西西北北 鬼3 有将 胡东胡南胡西胡北
1104 0 0 -1 东南北北北北 鬼0 无将 胡了
1103 0 0 11 东南北北北 鬼0 无将 胡西胡北
1104 2 0 1110 东南北北北北 鬼2 无将 胡东胡南胡西
1103 0 1 -1 东南北北北 鬼0 有将 胡了
1103 2 1 1111 东南北北北 鬼2 有将 胡东胡南胡西胡北
1104 2 1 -1 东南北北北北 鬼2 有将 胡了
1103 4 0 -1 东南北北北 鬼4 无将 胡了
1104 4 1 1110 东南北北北北 鬼4 有将 胡东胡南胡西
1104 1 1 1110 东南北北北北 鬼1 有将 胡东胡南胡西
1103 1 0 -1 东南北北北 鬼1 无将 胡了
1103 3 0 1111 东南北北北 鬼3 无将 胡东胡南胡西胡北
1103 3 1 -1 东南北北北 鬼3 有将 胡了
1104 3 0 -1 东南北北北北 鬼3 无将 胡了
2130 2 0 1111 东东南西西西 鬼2 无将 胡东胡南胡西胡北
2130 2 1 -1 东东南西西西 鬼2 有将 胡了
2130 4 1 1111 东东南西西西 鬼4 有将 胡东胡南胡西胡北
2130 1 1 1111 东东南西西西 鬼1 有将 胡东胡南胡西胡北
2130 3 0 -1 东东南西西西 鬼3 无将 胡了
1110 0 0 -1 东南西 鬼0 无将 胡了
1110 2 0 1111 东南西 鬼2 无将 胡东胡南胡西胡北
1110 2 1 -1 东南西 鬼2 有将 胡了
2123 0 0 1111 东东南西西北北北 鬼0 无将 胡东胡南胡西胡北
2123 0 1 -1 东东南西西北北北 鬼0 有将 胡了
1110 4 1 1111 东南西 鬼4 有将 胡东胡南胡西胡北
1110 1 1 1111 东南西 鬼1 有将 胡东胡南胡西胡北
1110 3 0 -1 东南西 鬼3 无将 胡了
2123 2 1 1111 东东南西西北北北 鬼2 有将 胡东胡南胡西胡北
2123 4 0 -1 东东南西西北北北 鬼4 无将 胡了
2123 1 0 -1 东东南西西北北北 鬼1 无将 胡了
2123 3 0 1111 东东南西西北北北 鬼3 无将 胡东胡南胡西胡北
2123 3 1 -1 东东南西西北北北 鬼3 有将 胡了
1111 0 1 1111 东南西北 鬼0 有将 胡东胡南胡西胡北
1111 2 0 -1 东南西北 鬼2 无将 胡了
1111 4 0 1111 东南西北 鬼4 无将 胡东胡南胡西胡北
1111 4 1 -1 东南西北 鬼4 有将 胡了
1111 1 0 1111 东南西北 鬼1 无将 胡东胡南胡西胡北
1111 1 1 -1 东南西北 鬼1 有将 胡了
1111 3 1 1111 东南西北 鬼3 有将 胡东胡南胡西胡北
2124 0 0 -1 东东南西西北北北北 鬼0 无将 胡了
2124 2 0 1110 东东南西西北北北北 鬼2 无将 胡东胡南胡西
2124 2 1 -1 东东南西西北北北北 鬼2 有将 胡了
2124 4 1 1110 东东南西西北北北北 鬼4 有将 胡东胡南胡西
2124 1 1 1110 东东南西西北北北北 鬼1 有将 胡东胡南胡西
2124 3 0 -1 东东南西西北北北北 鬼3 无将 胡了
1112 0 0 1111 东南西北北 鬼0 无将 胡东胡南胡西胡北
1112 0 1 -1 东南西北北 鬼0 有将 胡了
1112 2 1 1111 东南西北北 鬼2 有将 胡东胡南胡西胡北
1112 4 0 -1 东南西北北 鬼4 无将 胡了
1112 1 0 -1 东南西北北 鬼1 无将 胡了
1112 3 0 1111 东南西北北 鬼3 无将 胡东胡南胡西胡北
1112 3 1 -1 东南西北北 鬼3 有将 胡了
2131 0 1 1111 东东南西西西北 鬼0 有将 胡东胡南胡西胡北
2131 2 0 -1 东东南西西西北 鬼2 无将 胡了
2131 4 0 1111 东东南西西西北 鬼4 无将 胡东胡南胡西胡北
2131 4 1 -1 东东南西西西北 鬼4 有将 胡了
2131 1 0 1111 东东南西西西北 鬼1 无将 胡东胡南胡西胡北
2131 1 1 -1 东东南西西西北 鬼1 有将 胡了
2131 3 1 1111 东东南西西西北 鬼3 有将 胡东胡南胡西胡北
2140 0 1 1101 东东南西西西西 鬼0 有将 胡东胡南胡北
1114 0 1 1110 东南西北北北北 鬼0 有将 胡东胡南胡西
2140 2 0 -1 东东南西西西西 鬼2 无将 胡了
2140 4 0 1101 东东南西西西西 鬼4 无将 胡东胡南胡北
2140 4 1 -1 东东南西西西西 鬼4 有将 胡了
1114 2 0 -1 东南西北北北北 鬼2 无将 胡了
1114 4 0 1110 东南西北北北北 鬼4 无将 胡东胡南胡西
1114 4 1 -1 东南西北北北北 鬼4 有将 胡了
2140 1 0 1101 东东南西西西西 鬼1 无将 胡东胡南胡北
2140 1 1 -1 东东南西西西西 鬼1 有将 胡了
1114 1 0 1110 东南西北北北北 鬼1 无将 胡东胡南胡西
1114 1 1 -1 东南西北北北北 鬼1 有将 胡了
2140 3 1 1101 东东南西西西西 鬼3 有将 胡东胡南胡北
1114 3 1 1110 东南西北北北北 鬼3 有将 胡东胡南胡西
1120 0 1 11 东南西西 鬼0 有将 胡西胡北
1120 2 0 -1 东南西西 鬼2 无将 胡了
1120 4 0 1111 东南西西 鬼4 无将 胡东胡南胡西胡北
1120 4 1 -1 东南西西 鬼4 有将 胡了
1120 1 0 1111 东南西西 鬼1 无将 胡东胡南胡西胡北
1120 1 1 -1 东南西西 鬼1 有将 胡了
1113 0 0 -1 东南西北北北 鬼0 无将 胡了
1120 3 1 1111 东南西西 鬼3 有将 胡东胡南胡西胡北
1113 2 0 1111 东南西北北北 鬼2 无将 胡东胡南胡西胡北
1113 2 1 -1 东南西北北北 鬼2 有将 胡了
1113 4 1 1111 东南西北北北 鬼4 有将 胡东胡南胡西胡北
1113 1 1 1111 东南西北北北 鬼1 有将 胡东胡南胡西胡北
1113 3 0 -1 东南西北北北 鬼3 无将 胡了
2141 0 0 1101 东东南西西西西北 鬼0 无将 胡东胡南胡北
2141 0 1 -1 东东南西西西西北 鬼0 有将 胡了
2141 2 1 1101 东东南西西西西北 鬼2 有将 胡东胡南胡北
2141 4 0 -1 东东南西西西西北 鬼4 无将 胡了
2141 1 0 -1 东东南西西西西北 鬼1 无将 胡了
2141 3 0 1101 东东南西西西西北 鬼3 无将 胡东胡南胡北
2141 3 1 -1 东东南西西西西北 鬼3 有将 胡了
2132 0 0 1111 东东南西西西北北 鬼0 无将 胡东胡南胡西胡北
2132 0 1 -1 东东南西西西北北 鬼0 有将 胡了
2132 2 1 1111 东东南西西西北北 鬼2 有将 胡东胡南胡西胡北
2132 4 0 -1 东东南西西西北北 鬼4 无将 胡了
2132 1 0 -1 东东南西西西北北 鬼1 无将 胡了
2132 3 0 1111 东东南西西西北北 鬼3 无将 胡东胡南胡西胡北
2132 3 1 -1 东东南西西西北北 鬼3 有将 胡了
2133 0 0 -1 东东南西西西北北北 鬼0 无将 胡了
2133 2 0 1111 东东南西西西北北北 鬼2 无将 胡东胡南胡西胡北
2133 2 1 -1 东东南西西西北北北 鬼2 有将 胡了
2133 4 1 1111 东东南西西西北北北 鬼4 有将 胡东胡南胡西胡北
2133 1 1 1111 东东南西西西北北北 鬼1 有将 胡东胡南胡西胡北
2133 3 0 -1 东东南西西西北北北 鬼3 无将 胡了
1121 0 0 1111 东南西西北 鬼0 无将 胡东胡南胡西胡北
1121 0 1 -1 东南西西北 鬼0 有将 胡了
1121 2 1 1111 东南西西北 鬼2 有将 胡东胡南胡西胡北
2142 0 0 -1 东东南西西西西北北 鬼0 无将 胡了
1121 4 0 -1 东南西西北 鬼4 无将 胡了
1121 1 0 -1 东南西西北 鬼1 无将 胡了
2142 2 0 1101 东东南西西西西北北 鬼2 无将 胡东胡南胡北
100 0 1 100 南 鬼0 有将 胡南
2142 2 1 -1 东东南西西西西北北 鬼2 有将 胡了
1121 3 0 1111 东南西西北 鬼3 无将 胡东胡南胡西胡北
1121 3 1 -1 东南西西北 鬼3 有将 胡了
2142 4 1 1101 东东南西西西西北北 鬼4 有将 胡东胡南胡北
100 2 0 -1 南 鬼2 无将 胡了
2142 1 1 1101 东东南西西西西北北 鬼1 有将 胡东胡南胡北
2144 0 0 1100 东东南西西西西北北北北 鬼0 无将 胡东胡南
2142 3 0 -1 东东南西西西西北北 鬼3 无将 胡了
